date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1591,1,1655,4,1752,2,0,0,0,0,0,0
'2016-12-20',1764,1,1671,6,1936,3,2400,1,0,0,0,0
'2016-12-21',1200,1,1674,3,0,0,0,0,0,0,0,0
'2016-12-22',0,0,1835,4,1977,2,0,0,0,0,0,0
'2016-12-23',1735,4,1770,3,1725,1,2400,1,0,0,0,0
'2016-12-24',1509,2,1770,1,2227,1,0,0,0,0,0,0
'2016-12-25',1492,4,1767,4,1929,2,0,0,0,0,0,0
'2016-12-26',0,0,1550,2,1725,1,2400,1,0,0,0,0
'2016-12-27',1470,2,1838,3,2603,1,0,0,0,0,0,0
'2016-12-28',1520,5,1779,5,1950,1,3500,1,0,0,0,0
