date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',850,1,0,0,1950,3,2000,1,0,0,0,0
'2016-12-20',0,0,1600,1,2100,2,2599,3,0,0,0,0
'2016-12-21',1100,1,0,0,1950,3,2000,1,0,0,0,0
'2016-12-22',1369,2,1669,2,1950,3,2300,1,0,0,0,0
'2016-12-23',0,0,0,0,1909,4,3100,1,0,0,0,0
'2016-12-24',0,0,0,0,2300,3,0,0,0,0,0,0
'2016-12-25',1100,1,0,0,2125,2,0,0,0,0,0,0
'2016-12-26',0,0,0,0,1950,2,0,0,0,0,0,0
'2016-12-27',0,0,0,0,1925,2,0,0,0,0,0,0
'2016-12-28',0,0,0,0,1950,3,2599,2,0,0,0,0
'2016-12-29',1100,1,0,0,2225,2,0,0,0,0,0,0
