date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1334,4,1745,10,0,0,2295,2,0,0,0,0
'2016-12-20',1357,4,1736,4,0,0,0,0,3990,2,0,0
'2016-12-21',1339,3,1745,7,0,0,700,1,0,0,0,0
'2016-12-22',1339,4,1745,7,2540,1,0,0,3990,1,0,0
'2016-12-23',1347,4,1745,7,0,0,0,0,3990,1,0,0
'2016-12-24',1361,4,1745,11,2420,2,0,0,0,0,0,0
'2016-12-25',1356,5,1745,4,0,0,0,0,0,0,0,0
'2016-12-26',0,0,0,0,0,0,0,0,1925,1,0,0
'2016-12-27',0,0,0,0,2300,3,2295,1,0,0,0,0
'2016-12-28',1356,5,1745,6,2300,1,0,0,3990,1,0,0
'2016-12-29',1359,8,1745,12,0,0,0,0,1925,1,0,0
'2016-12-30',1337,2,1745,6,2300,3,1497,2,0,0,0,0
