date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',1300,1,0,0,0,0,0,0,0,0,0,0
'2016-12-20',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-21',0,0,1950,2,0,0,0,0,3500,2,0,0
'2016-12-22',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-23',1150,2,1395,2,1695,2,1995,2,0,0,0,0
'2016-12-24',0,0,0,0,0,0,0,0,3500,1,0,0
'2016-12-25',0,0,1950,1,0,0,0,0,0,0,0,0
'2016-12-26',0,0,0,0,0,0,0,0,3500,1,0,0
'2016-12-27',3000,1,1672,2,1695,1,1995,1,0,0,0,0
'2016-12-28',1275,2,0,0,0,0,0,0,3500,1,0,0
'2016-12-29',1150,1,0,0,0,0,0,0,0,0,0,0
'2016-12-30',1750,1,0,0,0,0,0,0,3500,1,0,0
'2016-12-31',0,0,1395,1,1695,1,1940,2,0,0,0,0
