date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,0,0,2100,3,2200,1,0,0,0,0
'2016-12-20',0,0,1100,1,1850,3,2900,1,0,0,0,0
'2016-12-21',0,0,0,0,0,0,2200,1,0,0,0,0
'2016-12-22',0,0,1100,1,0,0,2900,1,0,0,0,0
'2016-12-23',0,0,0,0,1850,1,0,0,0,0,0,0
'2016-12-24',0,0,0,0,1850,1,0,0,0,0,2800,1
'2016-12-25',900,1,0,0,0,0,0,0,0,0,0,0
'2016-12-26',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-27',0,0,0,0,1950,6,0,0,0,0,0,0
'2016-12-28',0,0,0,0,1325,2,0,0,0,0,2800,1
