date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,1800,3,2550,1,2300,1,0,0,0,0
'2016-12-20',1500,6,1398,1,2500,4,2900,4,0,0,0,0
'2016-12-21',1450,1,1700,5,1987,4,0,0,0,0,0,0
'2016-12-22',1352,5,1602,4,1599,4,0,0,0,0,0,0
'2016-12-23',1249,2,1521,2,1924,2,2500,1,0,0,0,0
'2016-12-24',1396,2,1800,5,1987,4,0,0,2600,1,0,0
'2016-12-25',1315,2,0,0,2200,3,0,0,0,0,0,0
'2016-12-26',0,0,2094,2,2000,1,2325,1,0,0,0,0
'2016-12-27',1423,4,2100,4,2125,1,0,0,0,0,0,0
'2016-12-28',1200,6,1398,1,2124,4,3400,1,0,0,0,0
'2016-12-29',1396,2,1400,3,1924,2,2325,1,0,0,0,0
'2016-12-30',1725,4,1549,2,3000,7,3500,4,0,0,0,0
'2016-12-31',1347,4,2170,2,1794,2,0,0,0,0,0,0
'2017-01-06',1347,4,2300,2,1925,3,2050,1,0,0,0,0
'2017-01-07',1200,3,2239,3,2300,3,0,0,0,0,0,0
'2017-01-08',1200,7,1800,9,2680,5,2937,4,0,0,0,0
'2017-01-09',1600,1,2287,2,1189,1,2050,1,0,0,0,0
'2017-01-10',1728,4,2326,2,2150,2,0,0,0,0,0,0
'2017-01-11',1125,2,1560,1,2000,1,2300,1,0,0,0,0
'2017-01-12',1642,3,1700,3,2800,5,2050,1,0,0,0,0
'2017-01-13',1495,5,1398,1,1811,4,3400,1,0,0,0,0
date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
